Date,SXXP,URW,LI,BAYN,BNP,ACA,RDSA,NDA
9/12/08,397.87,145.26,28.8394,53.584,62.7261,14.03,22.2,7.3798
9/11/08,384.38,145.76,28.0516,52.797,61.3071,13.75,21.77,7.119
9/10/08,389.93,147.685,28.3336,53.2,61.8757,14.05,21.665,7.2455
9/9/08,396.95,148.36,28.0127,52.492,63.1926,14.75,21.67,7.4509
9/8/08,397.31,146.1,27.2345,51.862,62.6386,14.695,21.945,7.4983
9/5/08,388.21,139.76,25.7755,51.37,58.683,13.58,21.53,6.9531
9/4/08,399.66,139.09,25.6588,52.433,60.1117,14.05,22.08,7.0716
9/3/08,413.52,144.995,26.8844,53.81,61.8903,14.75,22.71,7.2455
9/2/08,421.43,148.4,26.8844,54.637,62.6872,14.865,22.955,7.3482
9/1/08,419.08,143.93,26.4758,53.633,60.102,14.295,23.24,7.1506
8/29/08,421.92,141.88,26.5439,53.151,59.7521,14.52,23.825,7.1585
8/28/08,422.31,140.31,26.1743,53.367,59.6889,14.39,23.785,7.2139
8/27/08,415.81,140.34,26.1549,52.708,56.783,13.21,23.79,7.0874
8/26/08,413.71,143.5,26.3105,52.334,56.9239,13.32,23.425,7.0795
8/25/08,416.99,143.22,26.0479,51.508,56.783,13.3,23.265,7.0479
8/22/08,420.31,145.24,26.6704,52.009,57.2349,13.57,23.69,7.1901
8/21/08,413.98,140.5,25.1822,51.478,55.2134,12.99,23.37,6.9057
8/20/08,412.44,142.87,25.6783,52.196,56.7587,13.34,23.06,7.0005
8/19/08,413.5,140.51,25.6685,51.911,56.4574,13.39,22.68,7.0084
8/18/08,422.82,146.45,26.8066,52.934,58.7899,14.13,23.13,7.4351
8/15/08,421.65,145.88,26.8649,52.984,59.4703,14.22,22.875,7.4035
8/14/08,423.23,143.93,26.7871,53.043,58.7948,14.12,23.15,7.3561
8/13/08,424.36,143.85,26.8066,52.551,58.1193,13.99,22.72,7.3403
8/12/08,434.52,149.63,28.0224,53.102,61.0836,15.01,23.11,7.7274
8/11/08,437.83,148.08,27.6528,53.397,63.4161,15.14,22.8,7.9408
8/8/08,435.22,144.5,26.4661,53.633,62.5852,14.67,22.38,7.8222
8/7/08,439.6,143,26.0479,54.775,62.8476,14.86,22.6,7.8064
8/6/08,443.86,146.43,27.254,54.637,63.2315,14.86,22.49,7.9329
8/5/08,440.82,147.56,27.7598,54.598,60.136,14.73,22.32,7.6721
8/4/08,432.54,143.4,26.4758,53.751,57.8278,13.71,22.36,7.1901
8/1/08,436.14,142.8,26.1841,54.027,59.8007,13.55,22.56,7.1822
7/31/08,442.41,144.51,25.4351,54.539,62.0069,13.77,22.89,7.2297
7/30/08,442.36,141.15,25.4837,53.751,61.9097,13.82,23.36,7.2692
7/29/08,435.76,136.68,25.2406,54.814,60.5442,13.49,23.015,7.1427
7/28/08,439.14,136.3,28.3725,55.07,61.6279,13.8,23.24,7.1743
7/25/08,442.45,139.85,28.7519,55.06,62.9788,14.3,23.18,7.3166
7/24/08,441.6,144.8,29.1507,53.131,62.9399,14.62,22.995,7.4193
7/23/08,450.4,139.46,29.0242,53.249,63.8584,14.67,23.55,7.5457
7/22/08,443.32,138.18,28.8491,53.358,61.2683,13.66,23.415,7.1743
7/21/08,448.27,139.47,30.347,52.649,61.0058,14.1,23.07,7.4746
7/18/08,444.87,137.98,29.2479,52.482,60.7434,14.02,22.965,7.3798
7/17/08,438.22,134.07,28.4601,52.009,56.9968,13.03,23.02,7.0479
7/16/08,425.12,125.88,26.5926,52.984,53.4445,12.05,22.8,6.6608
7/15/08,424.18,127.41,26.4758,52.925,52.5747,11.4,23.46,6.5343
7/14/08,433.96,130.99,27.147,54.037,54.2949,11.86,24.03,6.7951
7/11/08,429.71,125.3,26.5926,53.436,53.566,11.57,24.34,6.6845
7/10/08,438.49,132.66,27.6528,54.381,55.7479,12.82,24.3,6.882
7/9/08,446.55,138.64,28.5963,55.237,56.2727,12.75,24.97,6.9768
7/8/08,436.7,141.15,29.3452,53.82,54.7517,12.11,25.135,6.8583
7/7/08,445.11,146.7,30.5416,54.096,55.7771,12.44,25.64,6.9768
7/4/08,438.75,142.52,30.0163,51.99,55.4369,12.89,24.875,6.9373
7/3/08,444.32,142.96,30.6486,51.783,57.0259,13.22,25.11,7.1427
7/2/08,445.26,144.6,30.2595,51.675,54.5768,12.47,25.065,7.0479
7/1/08,447.37,143.6,30.6388,51.822,54.3775,12.37,25.49,6.8346
6/30/08,455.38,147.26,31.1252,52.61,55.9228,12.98,26.135,6.9926
6/27/08,452.73,146.21,31.2224,52.305,56.2824,13.41,25.575,7.0084
6/26/08,453.89,147.61,31.1252,51.143,57.3418,13.26,25.185,7.1427
6/25/08,461.15,150.41,32.2924,51.645,59.3633,13.97,25.16,7.3482
6/24/08,456.19,146.8,31.5531,51.252,58.1971,13.02,25.33,7.1901
6/23/08,457.34,144.1,31.8352,50.779,57.0843,12.78,25.175,7.198
6/19/08,465.43,151.62,32.6133,51.399,58.5713,13.18,25.41,7.4035
6/18/08,468.18,155.64,33.7222,50.888,60.0097,13.31,25.55,7.5694
6/17/08,475.47,160.51,34.9866,52.187,61.8125,13.85,26.26,7.7353
6/16/08,472.2,160.6,34.6462,51.596,60.1652,13.71,26.21,7.7116
6/13/08,470.01,158.25,34.2766,52.974,59.791,13.72,26.03,7.7116
6/12/08,468.44,155.95,34.121,52.718,59.5626,14.17,26.155,7.7274
6/11/08,468.78,156.35,34.0237,52.531,57.9735,13.58,26.54,7.601
6/10/08,474.48,157.16,34.6754,53.919,59.0912,13.81,26.525,7.6642
6/9/08,483.81,162.17,35.8718,54.519,58.3526,14.01,26.9,7.6405
6/6/08,488.3,165.23,36.7958,54.42,58.9163,13.86,26.33,7.7511
6/5/08,492.99,170.23,37.8268,55.434,61.3314,14.155,26.31,7.9171
6/4/08,490.13,166.74,37.9046,55.218,62.0749,15.3915,26.18,7.9092
6/3/08,495.7,166.5,37.6712,55.946,62.556,15.5668,27.04,8.0593
6/2/08,495.56,163.37,36.7958,55.208,63.178,15.5207,26.96,8.0909
5/30/08,500.61,167.1,37,56.093,64.4755,15.696,27.445,8.2489
5/29/08,497.67,163.81,37.428,55.473,63.4842,15.8344,27.84,8.162
5/28/08,500.62,168.99,37.4183,55.503,63.7077,16.4619,27.38,8.162
5/27/08,498.81,162.81,36.7861,53.879,64.009,16.3235,27.05,8.1067
5/26/08,501.82,166.69,37.1362,53.653,64.7282,17.1355,27.22,8.1067
5/23/08,503.76,168.7,38.0019,53.83,66.0597,16.914,27.205,8.1225
5/22/08,509.65,172,37.9338,54.076,66.8858,17.32,27.705,8.2963
5/21/08,509.17,172.25,38.1381,53.633,66.0889,16.9971,28,8.1225
5/20/08,510.99,169.08,38.0894,53.682,66.7692,17.3846,27.07,8.3358
5/19/08,516.55,168.2,38.1867,54.263,68.0035,17.7076,27.455,8.5571
5/16/08,513.89,169.63,38.6925,54.283,68.0424,17.6522,26.6,8.4781
5/15/08,506.87,170.62,38.9259,54.155,68.5866,17.7537,25.945,8.4939
5/14/08,506.28,170.57,38.7508,55.109,68.7907,17.9936,25.85,8.7151
5/13/08,504.86,168.82,38.9551,55.493,65.6029,18.049,25.74,8.8257
5/12/08,506.85,168.54,38.6828,54.922,65.4134,19.1286,26.05,8.8257
5/9/08,502.38,169.29,38.887,55.031,65.5446,19.4885,25.805,8.7704
5/8/08,507.78,171.06,39.0135,55.355,66.9538,19.8484,26.085,8.8731
5/7/08,506.8,169.73,38.8189,54.489,67.8043,20.2452,26.31,8.8652
5/6/08,507.41,170.7,39.0524,54.066,68.2173,20.2636,25.98,8.7704
5/5/08,508.54,170.94,38.6244,54.096,69.0434,20.7527,25.96,8.7309
5/2/08,507.67,168.73,38.5174,53.791,69.3156,20.8819,25.905,8.7783
4/30/08,503.08,165.68,38.0408,53.928,67.3037,19.9776,25.82,8.3279
4/29/08,499.73,164.15,37.5545,53.21,67.5078,19.8299,25.83,8.486
4/28/08,506.17,162.07,37.7198,53.348,67.7994,20.0237,24.73,8.2805
4/25/08,502.33,160.91,37.0195,54.479,67.2406,19.6823,24.63,8.2647
4/24/08,497.63,158.9,36.4748,52.836,66.4873,19.2209,24.37,8.1857
4/23/08,504.55,162.22,37.6031,51.252,65.807,19.0364,24.625,8.2252
4/22/08,504.48,162.91,36.932,50.681,65.6904,19.2301,23.99,8.1146
4/21/08,503.46,163.15,36.8833,52.147,66.8129,19.4331,24.135,8.2884
4/18/08,505.31,165.14,37.3697,51.862,68.0618,20.1067,24.11,8.4306
4/17/08,498.44,162.05,36.6304,50.71,65.7438,19.0917,23.685,8.1541
4/16/08,502.85,163.75,36.2511,51.242,65.2725,18.8149,23.775,8.2726
4/15/08,489.01,162.02,36.2219,50.159,63.9021,18.3074,23.2,8.0988
4/14/08,487.57,162.01,35.6286,50.356,64.1548,18.1966,22.99,7.9645
4/11/08,491.03,163,37.1459,50.179,64.7136,18.4458,23.075,8.162
4/10/08,496.47,163.44,37.1849,51.419,65.2725,18.8149,23.315,8.0909
4/9/08,501.8,167.41,37.6809,52.059,66.1812,19.0087,23.215,8.1857
4/8/08,500.61,167.68,37.9338,51.576,67.7216,19.6546,23.045,8.2963
4/7/08,505.39,165.14,38.4201,51.193,68.2367,19.8207,23.055,8.3516
4/4/08,501.38,164.74,39.2761,51.173,66.6234,19.3132,22.85,8.2331
4/3/08,497.97,165.99,39.1204,51.655,66.6331,19.2301,22.65,8.7151
4/2/08,500.3,169.41,40.0056,50.769,67.9063,20.0145,22.27,8.7862
4/1/08,493.35,169.87,39.3053,51.262,65.8459,19.5715,22.21,8.5729
3/31/08,483.69,162.55,37.8074,49.953,62.0944,18.0859,21.86,8.0909
3/28/08,483.65,159.2,37.4183,50.031,62.6775,17.9475,21.61,8.0751
3/27/08,487.64,161.27,37.4377,49.776,62.8136,17.9936,21.71,8.162
3/26/08,481.5,161.18,37.039,49.018,61.8125,18.0582,21.67,7.9329
3/25/08,478.25,159.75,36.7666,49.51,62.4443,18.658,21.58,7.9882
3/20/08,459.14,152.32,34.7435,47.473,59.7813,17.7999,21.11,7.6642
3/19/08,466.12,157.28,36.0857,49.156,59.0523,16.9694,21.64,7.7432
3/18/08,474.93,159.89,36.5332,48.811,56.4282,17.0248,21.97,7.6642
3/17/08,456.23,155.55,34.9866,47.069,52.3365,15.576,21.44,7.1743
3/14/08,475.87,156.04,36.0371,47.591,54.9121,16.3235,22.37,7.4193
3/13/08,478.5,160.17,36.2511,47.679,56.3116,16.3973,22.5,7.6326
3/12/08,483.26,162.17,36.7569,47.335,57.8666,17.0893,22.78,7.759
3/11/08,471.95,162.43,36.3095,46.252,56.5837,16.3696,22.56,7.5694
3/10/08,466.54,161.35,35.259,45.17,54.4844,15.7421,22.48,7.4272
3/7/08,472.56,166.77,36.2997,46.006,55.8354,16.2127,22.43,7.4509
3/6/08,478.62,170.62,37.9338,46.745,56.2727,16.102,22.73,7.6168
3/5/08,482.35,173.91,38.6633,47.63,58.1776,16.7941,23.12,7.846
3/4/08,472.37,164.51,37.2335,46.538,56.7684,15.8805,22.67,7.6879
3/3/08,477.51,166.16,37.4961,49.402,57.0308,16.4342,23.1,7.925
2/29/08,484.01,161.9,37.7393,50.041,57.8958,16.6464,23.71,7.8776
2/28/08,492.03,164.24,37.7879,50.73,59.6355,16.9694,23.96,7.8539
2/27/08,498.2,166.08,39.1983,53.22,62.1235,17.3477,24.38,7.9961
2/26/08,492.18,166.4,39.2663,53.18,63.144,17.4584,24.5,8.0119
2/25/08,482.35,164.24,38.284,52.334,62.4345,16.8402,24.51,7.8222
2/22/08,474.16,165.11,37.9143,51.665,59.48,16.0651,24.23,7.6958
2/21/08,477.71,165.97,37.5642,53.072,59.9562,16.3788,24.02,7.8618
2/20/08,470.63,160.61,36.6693,52.521,58.0124,16.2127,23.85,7.8064
2/19/08,477.78,164.96,37.5253,54.027,58.304,16.4527,24.24,7.925
2/18/08,474.07,161.95,36.9514,53.535,58.7413,16.4988,24.1,7.7906
2/15/08,465.54,161.29,37.1362,54.775,57.4487,16.2035,23.61,7.6247
2/14/08,473.51,162.91,36.5623,56.891,59.4314,17.117,24.22,7.7116
2/13/08,471.18,166.24,36.7374,56.713,59.4703,17.4123,24.25,7.9882
2/12/08,471.11,163.42,34.617,56.546,58.9649,17.2185,24.13,7.8143
2/11/08,453.32,154.82,32.2146,54.125,56.8364,16.5911,23.1,7.2534
2/8/08,457.66,155.73,33.2553,53.771,57.4196,16.7941,23.14,7.285
2/7/08,455,156.59,32.7398,53.476,58.6053,17.5138,23.09,7.1822
2/6/08,468.99,161.03,33.7903,54.617,59.7229,17.8737,23.69,7.2376
2/5/08,466.81,155.55,34.5781,52.629,59.7132,18.1966,23.7,7.1664
2/4/08,488.33,162.89,35.6286,55.08,63.3676,19.0917,24.15,7.3482
2/1/08,486.49,164.66,36.2608,54.066,63.4453,19.3132,23.97,7.2376
1/31/08,478.38,158.36,34.6559,53.958,63.9798,18.9072,24.05,7.1506
1/30/08,476.39,157.4,33.3623,52.098,64.9517,19.7561,24.08,7.3798
1/29/08,479.1,161.32,33.2553,52.718,65.7001,19.2855,24.35,7.4667
1/28/08,471.1,155.48,31.7963,52.649,63.8341,18.7688,24.47,7.3956
1/25/08,472.71,153.28,32.1951,52.679,63.6591,18.6949,24.75,7.601
1/24/08,474.55,149.64,31.0279,53.938,66.0111,18.8518,24.62,7.5378
1/23/08,445.52,145.71,30.0163,51.035,61.7834,17.4584,23.3,7.0716
1/22/08,460.86,145.37,30.065,54.096,64.7768,18.1505,24.6,7.364
1/21/08,446.05,141.2,28.1975,54.47,60.9475,17.0248,24.54,7.1743
1/18/08,478.98,146.49,29.8024,59.046,67.4398,18.7134,25.75,7.5536
1/17/08,486.31,146.82,30.2109,58.987,70.3458,19.7469,26.2,7.7274
1/16/08,487.68,145.77,30.1525,59.764,71.1136,19.9868,26.62,7.8934
1/15/08,498.7,144.81,29.8121,61.791,70.2194,20.116,27.09,8.1462
1/14/08,512.86,148.47,31.2224,62.687,71.6481,20.6696,27.69,8.399
1/11/08,509.31,141.16,29.5981,63.189,70.6373,20.725,27.75,8.4148
1/10/08,511.27,142.8,31.6407,63.11,68.9948,20.2544,28.2,8.5808
1/9/08,511.37,146.7,32.6231,64.635,69.2184,20.3836,28.73,8.6124
1/8/08,520.07,145.42,32.7884,64.045,69.8015,20.5035,28.67,8.723
1/7/08,515.91,141.33,33.3623,62.49,70.336,20.402,29.35,8.723
1/4/08,519.8,146.01,34.9283,61.437,70.3652,20.605,28.71,8.6914
1/3/08,529.16,149.75,35.4243,60.729,71.3565,21.011,29.15,8.8652
1/2/08,530.47,148.41,34.7046,60.473,71.4246,21.048,28.58,8.8415
12/28/07,536.09,145.98,34.7046,61.535,72.4062,21.2602,28.81,9.0153
12/27/07,534.38,146.61,34.1307,60.758,72.4936,21.3525,29.04,8.9126
12/21/07,523.23,149.5,33.2456,61.093,71.9591,21.2879,28.9,9.0311
12/20/07,515.75,144.39,33.0997,59.981,71.3565,21.1033,28.67,8.7467
12/19/07,515.15,142.41,32.6522,59.154,71.0164,21.2417,28.29,8.802
12/18/07,519.34,144.66,33.372,58.091,71.201,21.3709,27.9,8.8257
12/17/07,518.95,143.25,32.7009,57.501,71.2982,21.3525,28,8.8573
12/14/07,530.74,148.4,34.0432,58.544,72.5422,21.9246,28.25,8.9758
12/13/07,534.27,152,34.228,58.79,72.6297,21.9061,27.91,8.9284
12/12/07,550.36,155.76,36.0566,59.479,75.4385,22.4782,28.17,9.1497
12/11/07,549.08,157.82,36.2316,57.914,75.2247,22.3121,27.76,9.1339
12/10/07,551.49,161,35.8912,57.816,76.0216,22.5889,27.72,9.1339
12/7/07,546.42,158.15,35.6286,57.442,75.6815,22.2383,27.91,9.0627
12/5/07,542.14,157.46,34.4906,56.891,73.6113,21.7492,27.96,8.9679
12/4/07,536.14,152.7,32.6814,55.719,71.9202,21.2602,27.3,8.8573
12/3/07,540.9,156.52,33.7125,54.824,73.2031,21.86,27.36,8.9521
11/30/07,544.54,153.63,34.3836,55.444,74.9817,22.1645,27.57,9.039
11/29/07,539.8,155.53,33.5568,55.346,73.5141,21.5001,27.34,8.9284
11/28/07,537.83,151.75,32.9246,54.873,72.3381,21.251,27.43,9.0232
11/27/07,524.96,150.77,32.2826,54.981,69.7723,20.4389,27.2,8.6993
11/26/07,528.62,148.67,32.0978,54.991,68.5186,20.0883,27.43,8.7783
11/23/07,530.6,154.28,33.158,55.847,69.9084,20.3467,27.65,8.7467
11/22/07,522.51,151.64,32.4188,56.467,66.5262,19.3778,28.11,8.7783
11/21/07,518.25,141.35,31.1738,54.391,66.7303,19.6085,28.03,8.7941
11/20/07,530.23,146,32.3313,54.273,68.8685,20.4943,27.71,8.96
11/19/07,520.03,137.33,30.3859,52.374,67.7897,20.5035,27.21,8.8968
11/16/07,531.86,143.11,31.8547,53.19,69.4516,21.4724,27.26,9.0074
11/15/07,535.3,148.98,32.1465,53.613,70.6568,21.9522,27.35,9.0627
11/14/07,543.46,153.72,33.4401,54.42,70.6956,22.6997,27.62,9.2129
11/13/07,538,150.77,33.1483,53.899,70.3166,22.5428,27.55,9.2366
11/12/07,534.88,151.58,33.1483,53.879,69.3544,22.2106,28.05,9.0944
11/9/07,539.15,151.58,32.3605,54.676,66.6623,21.6108,28.45,9.0232
11/8/07,548.34,154.42,33.2261,54.863,68.5283,22.5151,28.93,9.1102
11/7/07,550.49,155.96,34.3836,55.926,68.713,23.0965,29.29,9.1655
11/6/07,550.96,161.26,34.8699,55.719,68.6935,23.4379,28.98,9.2682
11/5/07,546.43,162.14,34.6657,56.103,68.3728,23.6778,29.2,9.2445
11/2/07,551.57,163.39,34.4322,55.749,69.5099,23.8623,29.44,9.3709
11/1/07,552.39,166.37,34.9186,54.873,70.9483,24.499,29.71,9.4973
10/31/07,561.86,171.55,36.397,56.625,73.9515,25.1819,30.22,9.7344
10/30/07,555.53,168.4,35.5021,56.202,72.5228,24.9512,30.19,9.6395
10/29/07,557.55,169.51,36.2706,56.871,72.066,24.8405,30.55,9.3867
10/26/07,552.5,170.59,36.7374,57.353,71.8619,24.6836,30.37,9.3551
10/25/07,546.21,172.12,37.107,57.629,71.7161,24.5175,29.59,9.3156
10/24/07,537.34,171.22,36.7763,57.678,71.3857,24.3883,29.64,9.126
10/23/07,541.07,172.87,36.9125,58.121,72.3965,24.5452,29.21,9.3551
10/22/07,531.48,171.86,36.2511,57.235,72.3965,24.3883,29.13,9.1497
10/19/07,543.33,172.57,36.9417,59.272,73.5433,24.5729,29.54,9.2761
10/18/07,547.67,174.92,37.8463,58.918,74.4763,24.822,29.79,9.3472
10/17/07,548.77,177.01,38.1283,57.904,75.4676,25.0804,29.88,9.4499
10/16/07,543.67,176.39,37.9143,57.619,75.0983,25.0988,29.9,9.521
10/15/07,549.93,179.5,38.6341,56.891,76.2743,25.1173,29.53,9.5605
10/12/07,553.87,182.21,38.7119,56.743,77.6544,25.5233,29.35,9.6948
10/11/07,555.07,184.61,39.1204,55.818,78.0918,25.5602,29.09,9.7581
10/10/07,549.15,185.56,39.4122,54.588,78.2181,25.7724,28.64,9.6711
10/9/07,546.58,184.8,39.6165,54.568,78.9665,26.3261,28.66,9.7423
10/8/07,542.29,183.1,40.3557,54.735,79.501,26.2246,28.18,9.6474
10/5/07,547,182.9,39.8791,54.322,80.0939,26.5383,28.24,9.7265
10/4/07,542.96,183.2,39.6457,54.401,78.8693,26.2523,28.12,9.7265
10/3/07,541.55,182.84,39.7527,54.666,78.2764,26.0862,28.19,9.6316
10/2/07,541.9,180.9,39.704,54.883,77.6738,25.7817,28.59,9.6632
10/1/07,541.96,181.71,39.4414,55.592,75.7787,25.3295,29.05,9.679
9/28/07,537.88,180.62,39.1302,54.932,74.5832,24.9604,28.96,9.6474
9/27/07,534.7,179.9,38.9843,55.227,74.1653,25.145,29.16,9.4973
9/26/07,529.58,181.15,38.3423,55.346,72.1729,24.9604,29.14,8.8178
9/25/07,526.72,179.42,37.6031,55.149,72.2118,24.8589,29.2,8.6914
9/24/07,530.45,180.23,38.0311,55.651,73.2031,25.2557,29.85,8.8889
9/21/07,530.49,187.43,39.1594,54.617,74.9039,25.4126,29.85,9.0232
9/20/07,527.82,184.77,38.0116,57.028,74.972,25.4402,29.93,9.0074
9/19/07,526.99,184.2,39.3831,57.599,75.8078,25.7448,29.86,9.0627
9/18/07,510.14,175.55,36.6013,56.625,72.1049,25.2003,29.34,8.6519
9/17/07,502.24,168.1,35.4341,55.67,69.9278,24.4068,29.12,8.5571
9/14/07,509.59,173.05,36.3775,55.218,71.6481,24.7574,29.44,8.7072
9/13/07,517.22,177.14,36.9709,54.903,72.7366,25.0066,29.74,8.7941
9/12/07,513.34,174.6,36.5429,54.489,72.0952,24.8497,29.28,8.7704
9/11/07,509.47,171,36.9028,54.253,71.4537,24.6928,29.05,8.6598
9/10/07,499.8,166.83,35.6091,53.8,70.3263,24.1115,28.79,8.5255
9/7/07,503.62,168.7,36.6013,54.037,71.065,24.4068,28.89,8.5729
9/6/07,511.64,179.05,38.1381,55.838,73.5725,25.1542,29.39,8.7704
9/5/07,509.43,180.21,38.7995,56.172,74.0973,25.0527,28.94,8.7625
9/4/07,516.42,185.7,39.9083,57.629,76.0994,25.3295,29.22,8.9126
9/3/07,513.65,177.53,37.9046,56.95,75.1955,25.3387,28.47,8.8494
8/31/07,512.63,175.55,37.5415,56.999,75.2441,25.5602,28.46,8.8178
8/30/07,506.59,175.69,36.8282,55.906,74.2722,25.3849,27.98,8.8889
8/29/07,501.14,178.7,36.6499,54.922,73.9029,24.8128,27.38,8.881
8/28/07,497.18,177.58,36.0598,55.218,73.728,24.8866,27.1,8.7783
8/27/07,506.57,182.88,37.5772,55.375,76.2938,25.6063,27.48,9.0311
8/24/07,506.46,186.5,37.3729,55.906,75.526,25.3664,27.73,9.0785
8/23/07,500.89,183.8,36.7245,55.464,76.1966,25.3941,27.5,9.1023
8/22/07,498.82,183.73,36.7828,55.975,76.4493,25.5602,27.39,8.9205
8/21/07,488.47,172.3,35.2784,55.867,76.1188,25.1726,27.24,8.8652
8/20/07,487.99,170.88,35.0158,53.81,76.0994,25.2372,27.2,8.9837
8/17/07,485.76,169.89,34.3025,53.151,76.0022,25.1726,27.02,8.9837
8/16/07,472.14,161.75,33.3753,52.846,72.5714,24.2684,26.24,8.6993
8/15/07,492.03,171.59,34.8343,54.253,74.8845,24.7666,27.38,8.8099
8/14/07,497.31,171.61,35.6189,51.429,75.9828,24.942,27.1,8.96
8/13/07,505.18,170.95,35.9982,52.275,78.7235,25.6525,27.38,9.0706
8/10/07,496.49,174.52,37.2627,51.34,76.7505,24.8866,26.7,8.8415
8/9/07,512.45,176.04,37.5026,51.793,80.2494,25.6156,27.55,9.2761
8/8/07,526.19,179.89,37.8041,53.358,83.0484,26.7136,28.12,9.4104
8/7/07,513.39,167.9,35.34,50.435,80.6381,25.957,27.66,9.1734
8/6/07,508.28,161.34,34.0561,51.399,77.703,24.9881,27.2,8.9679
8/3/07,512.88,166.24,34.8213,50.897,78.1987,25.1265,27.45,9.1576
8/2/07,516.24,167.99,35.2298,51.675,79.501,25.5325,27.96,9.3156
8/1/07,511.51,171.52,36.4262,50.829,78.3833,25.5694,28.33,9.1655
7/31/07,520.43,175.01,36.9806,51.439,79.433,26.16,28.65,9.3946
7/30/07,509.09,165.26,35.3562,50.681,77.0421,25.3387,28.28,9.2208
7/27/07,508.24,165.39,36.5948,49.53,77.4114,25.4679,28.33,9.1971
7/26/07,515.36,169.49,35.9074,50.504,76.8963,25.5417,28.95,9.1418
7/25/07,528.67,177.58,37.8884,52.098,79.4621,26.2154,29.47,9.4262
7/24/07,537.44,180.34,38.0311,53.023,80.9491,26.5937,29.42,9.4657
7/23/07,545.56,184.82,38.5239,54.322,82.6402,27.175,30.14,9.5447
7/20/07,542.32,187.91,39.1367,54.125,81.8724,27.175,29.73,9.4973
7/19/07,548.53,190.93,39.2307,55.316,84.3994,27.4703,30.21,9.6
7/18/07,542.73,187.25,38.8319,54.745,83.6899,27.3503,30.05,9.6474
7/17/07,548.31,186.35,39.4706,55.965,85.6045,27.784,30.42,9.5763
7/16/07,550.76,187.6,39.61,56.241,86.1779,27.7287,30.16,9.6
7/13/07,550.29,189.6,40.0023,55.493,84.9145,27.4242,30.57,9.4657
7/12/07,547.69,186.25,39.1042,55.119,84.3119,27.1566,30.89,9.4183
7/11/07,540.66,185.3,39.2955,54.47,83.3886,26.8613,30.52,9.3156
7/10/07,540.24,187.3,39.1399,53.702,84.1564,27.1104,30.85,9.3156
7/9/07,542.86,185.6,39.4998,55.031,85.6045,27.4518,31.18,9.4104
7/6/07,541.36,187.58,39.8759,55.769,85.8378,27.5903,31.26,9.363
7/5/07,537.03,185.65,39.3344,55.601,85.3032,27.4795,30.44,9.3393
7/4/07,541.47,190.6,40.2812,56.3,85.7309,27.6825,30.72,9.3393
7/3/07,538.88,187.67,39.7981,55.513,85.9641,27.6456,30.79,9.2524
7/2/07,534.69,187.52,39.9796,55.06,84.895,27.4703,30.6,9.1655
6/29/07,533,190.4,40.8291,55.208,85.8766,27.8579,30.19,9.1813
6/28/07,527.21,194.32,40.7934,55.168,84.5549,27.6179,29.81,9.2603
6/27/07,521.13,192.9,40.3136,54.352,84.4091,27.4795,29.09,9.1102
6/26/07,524.61,191.7,40.6573,54.322,85.1963,27.5995,29.25,9.1892
6/25/07,527.47,194.19,40.8485,55.316,86.3043,27.9594,29.52,9.2998
6/21/07,527.32,,41.8082,55.119,87.0624,27.9963,29.73,9.2445
6/20/07,534.19,,43.1505,55.69,88.5396,28.1531,29.51,9.3946
6/19/07,532.19,,43.1116,55.779,88.4036,28.0978,29.56,9.205
6/18/07,533.5,,42.5993,55.159,88.7535,28.0424,29.64,9.2524
6/15/07,534.14,,43.4974,55.611,88.9381,28.0978,29.6,9.2208
6/14/07,524.88,,43.1862,54.686,87.9759,27.8117,28.99,9.1734
6/13/07,516.1,,41.6753,53.456,85.8766,27.4057,28.33,9.0706
6/12/07,515.29,,42.233,52.6,85.5851,27.1381,28.23,9.0469
6/11/07,519.5,,42.7128,52.324,86.3917,27.4518,28.52,9.2445
6/8/07,514.13,,42.1357,51.084,84.7104,27.2027,28.68,9.2129
6/7/07,517.52,,42.9852,51.025,83.4469,27.3042,28.45,9.2129
6/6/07,526.67,,43.6271,52.255,84.5257,27.8671,28.32,9.442
6/5/07,536.53,,45.0764,53.781,86.5958,28.0978,28.43,9.5605
6/4/07,538.12,,46.1366,53.613,87.8787,28.0609,28.28,9.6237
6/1/07,538.3,,46.9633,53.466,88.909,28.3008,28.01,9.7423
5/31/07,533.5,,46.6878,52.639,87.6455,28.31,27.67,9.6948
5/30/07,528.2,,44.9305,51.557,88.0342,28.4761,27.33,9.6474
5/29/07,531.52,,45.1672,51.626,88.3939,28.3838,27.59,9.7502
5/28/07,530.2,,45.8804,,88.5396,29.2973,27.72,9.8687
5/25/07,529.27,,45.9647,51.616,88.3161,29.3435,27.74,9.8371
5/24/07,528.7,,46.169,51.695,86.9457,29.1589,27.88,9.8766
5/23/07,533.98,,46.1236,51.645,91.6011,29.2235,28,9.9635
5/22/07,529.23,,45.7151,52.501,90.8527,29.2697,27.84,9.8687
5/21/07,529.62,,44.8689,52.374,90.9208,28.9836,27.9,9.9556
5/18/07,532.34,,45.3455,50.386,91.5234,29.3527,27.41,10.0109
5/16/07,526.33,,45.112,48.782,90.4931,29.1682,25.97,10.0504
5/15/07,530.76,,45.8383,49.343,91.329,30.4046,25.95,10.0583
5/14/07,526.85,,45.5238,48.732,90.2599,29.9986,26.01,9.8292
5/11/07,526.67,,45.9291,49.234,91.1152,30.4323,25.88,9.5684
